StoreID,Date,City,State,Latitude,Longitude,Sales,Customers,ExistingStore,DemandScore
1323,2025-10-10,Kolkata,West Bengal,22.568761,88.38578,418493,225,Yes,71
1324,2025-11-27,Kolkata,West Bengal,22.6181,88.374437,499818,147,Yes,54
1325,2025-12-21,Mumbai,Maharashtra,19.138009,72.87378,74411,126,No,97
1326,2025-10-16,Jaipur,Rajasthan,26.937697,75.735997,495868,372,Yes,53
1327,2025-03-15,Lucknow,Uttar Pradesh,26.887061,80.980234,258821,128,No,50
1328,2025-05-04,Lucknow,Uttar Pradesh,26.857371,81.002111,404961,389,No,88
1329,2025-12-19,Chennai,Tamil Nadu,13.118566,80.270827,231329,104,Yes,67
1330,2025-02-08,Mumbai,Maharashtra,19.050495,72.920741,362270,456,No,41
1331,2025-08-19,Pune,Maharashtra,18.518897,73.83363,246831,492,Yes,83
1332,2025-12-05,Lucknow,Uttar Pradesh,26.827512,80.989747,204863,302,Yes,45
1333,2025-03-20,Pune,Maharashtra,18.5012,73.902122,130885,448,No,63
1334,2025-02-16,Hyderabad,Telangana,17.305831,78.456023,238700,326,Yes,48
1335,2025-04-06,Hyderabad,Telangana,17.373957,78.495818,318666,467,Yes,41
1336,2025-07-01,Hyderabad,Telangana,17.393675,78.502208,461271,382,No,40
1337,2025-07-31,Pune,Maharashtra,18.502448,73.790252,343358,298,Yes,83
1338,2025-03-28,Kolkata,West Bengal,22.514814,88.332081,308538,199,Yes,50
1339,2025-05-22,Kolkata,West Bengal,22.559976,88.361377,90328,419,No,100
1340,2025-11-17,Mumbai,Maharashtra,19.075328,72.896367,290051,159,Yes,59
1341,2025-07-22,Bengaluru,Karnataka,12.944755,77.613831,471567,387,No,61
1342,2025-11-30,Kolkata,West Bengal,22.648476,88.30568,218120,255,No,60
1343,2025-07-23,Chennai,Tamil Nadu,13.157696,80.237332,414358,552,Yes,60
1344,2025-05-24,Kolkata,West Bengal,22.623239,88.34677,109710,254,Yes,83
1345,2025-01-14,Jaipur,Rajasthan,26.984881,75.78116,421388,264,No,91
1346,2025-12-21,Pune,Maharashtra,18.451465,73.912346,466832,468,No,48
1347,2025-05-04,Pune,Maharashtra,18.480829,73.801363,271840,436,Yes,68
1348,2025-09-03,Lucknow,Uttar Pradesh,26.859859,80.951699,412654,478,Yes,90
1349,2025-12-26,Delhi,Delhi,28.67718,77.214905,384590,137,Yes,89
1350,2025-12-03,Mumbai,Maharashtra,19.102351,72.824314,371219,95,No,88
1351,2025-08-09,Delhi,Delhi,28.550851,77.144777,166392,572,Yes,68
1352,2025-07-20,Delhi,Delhi,28.60799,77.237729,411987,562,Yes,62
1353,2025-09-05,Bengaluru,Karnataka,12.908328,77.581156,95012,168,Yes,62
1354,2025-06-25,Pune,Maharashtra,18.513253,73.809799,303192,406,No,46
1355,2025-12-23,Ahmedabad,Gujarat,23.014892,72.502148,73426,167,Yes,94
1356,2025-11-28,Delhi,Delhi,28.551398,77.257008,438229,299,Yes,75
1357,2025-06-19,Chennai,Tamil Nadu,13.092276,80.344054,171559,464,Yes,51
1358,2025-07-22,Kolkata,West Bengal,22.497271,88.382157,153454,510,No,64
1359,2025-12-27,Bengaluru,Karnataka,12.925967,77.559135,418972,114,Yes,91
1360,2025-04-06,Jaipur,Rajasthan,26.890927,75.738832,109745,318,No,73
1361,2025-11-02,Delhi,Delhi,28.596082,77.191807,109890,406,No,94
1362,2025-11-13,Ahmedabad,Gujarat,22.970104,72.599174,469751,354,Yes,83
1363,2025-06-10,Chennai,Tamil Nadu,13.021558,80.239561,145968,432,Yes,72
1364,2025-08-03,Kolkata,West Bengal,22.588028,88.375869,271794,240,No,80
1365,2025-12-22,Jaipur,Rajasthan,26.979466,75.856211,140824,220,No,58
1366,2025-04-06,Chennai,Tamil Nadu,13.053033,80.26286,78107,417,Yes,71
1367,2025-04-10,Chennai,Tamil Nadu,13.133135,80.344913,314995,556,No,83
1368,2025-08-01,Ahmedabad,Gujarat,23.056123,72.562416,137688,134,Yes,90
1369,2025-05-30,Mumbai,Maharashtra,19.001231,72.833675,201346,222,No,76
1370,2025-10-09,Ahmedabad,Gujarat,23.024229,72.583034,190450,425,Yes,88
1371,2025-10-07,Ahmedabad,Gujarat,22.977467,72.559425,435870,303,No,95
1372,2025-08-19,Bengaluru,Karnataka,12.93365,77.652552,95604,499,Yes,89
1373,2025-04-18,Mumbai,Maharashtra,19.125712,72.891768,233831,488,Yes,79
1374,2025-04-16,Chennai,Tamil Nadu,13.132865,80.31957,348883,409,No,78
1375,2025-03-28,Jaipur,Rajasthan,26.884185,75.819949,201693,323,Yes,48
1376,2025-01-31,Kolkata,West Bengal,22.651398,88.422628,116525,185,Yes,49
1377,2025-05-07,Delhi,Delhi,28.655736,77.237198,306617,195,No,80
1378,2025-07-12,Kolkata,West Bengal,22.564919,88.38528,453116,145,No,72
1379,2025-12-22,Pune,Maharashtra,18.590214,73.835751,305875,385,Yes,95
1380,2025-08-23,Hyderabad,Telangana,17.406574,78.518266,495700,114,No,53
1381,2025-04-19,Kolkata,West Bengal,22.571754,88.335558,198684,395,Yes,76
1382,2025-06-25,Ahmedabad,Gujarat,23.085565,72.613361,74087,151,No,41
1383,2025-03-22,Hyderabad,Telangana,17.375606,78.406808,274290,257,Yes,96
1384,2025-03-23,Pune,Maharashtra,18.580308,73.916955,98937,419,No,45
1385,2025-12-07,Delhi,Delhi,28.678508,77.155484,257797,362,Yes,67
1386,2025-12-27,Hyderabad,Telangana,17.320229,78.440847,90862,185,Yes,73
1387,2025-01-05,Ahmedabad,Gujarat,22.94379,72.546372,113225,482,Yes,70
1388,2025-04-28,Hyderabad,Telangana,17.366291,78.523622,103701,155,No,63
1389,2025-03-12,Pune,Maharashtra,18.501635,73.906839,119806,196,Yes,73
1390,2025-01-05,Lucknow,Uttar Pradesh,26.864351,80.892459,234123,268,Yes,98
1391,2025-11-12,Kolkata,West Bengal,22.602451,88.421494,95449,152,Yes,88
1392,2025-10-29,Hyderabad,Telangana,17.421801,78.462946,275123,372,Yes,55
1393,2025-11-27,Pune,Maharashtra,18.45388,73.865243,364576,341,Yes,94
1394,2025-04-16,Pune,Maharashtra,18.52324,73.858224,442085,451,No,81
1395,2025-05-03,Bengaluru,Karnataka,12.970782,77.532639,311925,122,Yes,63
1396,2025-03-09,Delhi,Delhi,28.595794,77.263236,270653,424,Yes,88
1397,2025-02-07,Ahmedabad,Gujarat,22.94517,72.502205,187460,270,Yes,99
1398,2025-07-23,Bengaluru,Karnataka,12.972658,77.615171,312693,475,No,84
1399,2025-02-12,Kolkata,West Bengal,22.595086,88.369925,130048,334,Yes,59
1400,2025-09-19,Hyderabad,Telangana,17.452348,78.56259,131462,599,No,65
1401,2025-11-21,Lucknow,Uttar Pradesh,26.888816,80.970174,387198,117,No,84
1402,2025-05-03,Kolkata,West Bengal,22.501865,88.297694,277794,168,No,79
1403,2025-01-29,Lucknow,Uttar Pradesh,26.816186,80.984871,438318,229,Yes,40
1404,2025-12-26,Chennai,Tamil Nadu,13.004516,80.270126,231773,585,No,50
1405,2025-03-06,Delhi,Delhi,28.653864,77.268754,434269,170,Yes,61
1406,2025-05-20,Kolkata,West Bengal,22.576417,88.325972,352331,128,No,69
1407,2025-07-04,Jaipur,Rajasthan,26.84127,75.844798,137493,426,Yes,56
1408,2025-10-21,Hyderabad,Telangana,17.412859,78.425153,438382,571,Yes,42
1409,2025-05-06,Bengaluru,Karnataka,12.898957,77.572836,128687,233,Yes,75
1410,2025-04-25,Kolkata,West Bengal,22.544088,88.350501,427638,377,No,92
1411,2025-10-20,Hyderabad,Telangana,17.364649,78.487027,77615,233,Yes,91
1412,2025-01-24,Jaipur,Rajasthan,26.985053,75.718328,293843,339,No,60
1413,2025-10-11,Hyderabad,Telangana,17.378079,78.465727,202879,361,Yes,69
1414,2025-10-30,Delhi,Delhi,28.689397,77.288646,456787,250,Yes,49
1415,2025-07-29,Bengaluru,Karnataka,12.895426,77.601247,383416,59,No,40
1416,2025-06-07,Kolkata,West Bengal,22.509232,88.36867,174868,479,No,43
1417,2025-12-31,Chennai,Tamil Nadu,13.047472,80.197724,171358,582,No,84
1418,2025-08-23,Delhi,Delhi,28.689829,77.142584,100109,567,Yes,80
1419,2025-02-08,Kolkata,West Bengal,22.587303,88.293865,397311,183,Yes,58
1420,2025-06-11,Pune,Maharashtra,18.588567,73.839572,486155,384,No,68
1421,2025-04-30,Pune,Maharashtra,18.45235,73.809134,458911,161,Yes,46
1422,2025-08-19,Chennai,Tamil Nadu,13.077269,80.255742,330978,416,Yes,68
1423,2025-08-26,Pune,Maharashtra,18.482801,73.795886,132635,361,Yes,53
1424,2025-03-17,Delhi,Delhi,28.548494,77.168715,236511,455,Yes,83
1425,2025-05-14,Pune,Maharashtra,18.571614,73.804519,262017,513,Yes,46
1426,2025-02-22,Ahmedabad,Gujarat,23.071123,72.513767,56268,113,Yes,48
1427,2025-07-25,Mumbai,Maharashtra,19.055558,72.898548,388000,136,No,98
1428,2025-01-12,Hyderabad,Telangana,17.464546,78.43834,388683,504,Yes,45
1429,2025-03-04,Delhi,Delhi,28.540731,77.202759,138074,493,No,71
1430,2025-07-15,Bengaluru,Karnataka,13.000914,77.542249,162573,241,No,57
1431,2025-03-18,Ahmedabad,Gujarat,22.948044,72.590468,178862,352,No,66
1432,2025-09-03,Jaipur,Rajasthan,26.842157,75.752064,121951,479,Yes,81
1433,2025-05-08,Jaipur,Rajasthan,26.933321,75.835647,466728,69,No,90
1434,2025-09-03,Delhi,Delhi,28.621023,77.206549,346564,564,No,64
1435,2025-04-03,Pune,Maharashtra,18.44457,73.872239,65363,337,Yes,91
1436,2025-09-29,Ahmedabad,Gujarat,22.999689,72.584838,172034,213,Yes,55
1437,2025-05-17,Mumbai,Maharashtra,19.08139,72.924298,436431,107,Yes,76
1438,2025-07-01,Kolkata,West Bengal,22.642233,88.442547,141075,230,Yes,77
1439,2025-12-24,Delhi,Delhi,28.591305,77.22365,418811,410,Yes,76
1440,2025-09-10,Mumbai,Maharashtra,19.08274,72.825789,69903,142,Yes,54
1441,2025-04-23,Lucknow,Uttar Pradesh,26.769888,80.942678,223924,256,Yes,61
1442,2025-06-15,Chennai,Tamil Nadu,13.012229,80.214334,419463,195,Yes,94
1443,2025-07-06,Jaipur,Rajasthan,26.986089,75.767075,397151,455,Yes,61
1444,2025-06-15,Pune,Maharashtra,18.462232,73.801901,279044,548,No,51
1445,2025-12-22,Jaipur,Rajasthan,26.974736,75.805493,237079,278,Yes,64
1446,2025-12-19,Pune,Maharashtra,18.487523,73.805133,50942,450,Yes,51
1447,2025-06-12,Lucknow,Uttar Pradesh,26.914066,81.021005,165812,156,No,49
1448,2025-02-09,Delhi,Delhi,28.571979,77.286181,138021,140,No,68
1449,2025-05-16,Bengaluru,Karnataka,12.925149,77.625508,233753,312,Yes,86
1450,2025-01-25,Bengaluru,Karnataka,12.95335,77.631814,137209,473,No,96
1451,2025-06-29,Kolkata,West Bengal,22.579964,88.300129,301390,280,Yes,68
1452,2025-01-18,Hyderabad,Telangana,17.352185,78.457695,104906,125,No,50
1453,2025-03-24,Kolkata,West Bengal,22.609718,88.371427,98813,396,No,85
1454,2025-08-09,Bengaluru,Karnataka,13.042391,77.541,277646,210,Yes,46
1455,2025-04-16,Delhi,Delhi,28.689804,77.194485,340514,321,No,59
1456,2025-02-19,Mumbai,Maharashtra,19.003942,72.889183,490325,552,Yes,43
1457,2025-01-02,Delhi,Delhi,28.602317,77.176128,397089,541,Yes,46
1458,2025-04-16,Bengaluru,Karnataka,12.918933,77.56129,92958,534,Yes,59
1459,2025-08-30,Kolkata,West Bengal,22.570855,88.389666,97781,446,Yes,63
1460,2025-07-09,Kolkata,West Bengal,22.522453,88.291039,280550,526,No,54
1461,2025-10-16,Pune,Maharashtra,18.450262,73.897058,399945,149,Yes,82
1462,2025-10-05,Delhi,Delhi,28.600138,77.250033,169282,112,No,92
1463,2025-08-03,Jaipur,Rajasthan,26.9869,75.817231,298944,291,No,59
1464,2025-07-22,Hyderabad,Telangana,17.449444,78.520989,313245,579,Yes,47
1465,2025-03-30,Ahmedabad,Gujarat,23.09435,72.518146,161091,247,Yes,42
1466,2025-02-10,Kolkata,West Bengal,22.650725,88.353563,481260,201,No,60
1467,2025-02-14,Hyderabad,Telangana,17.367096,78.470277,220984,332,No,98
1468,2025-12-25,Bengaluru,Karnataka,12.991289,77.59821,269988,165,No,49
1469,2025-10-18,Chennai,Tamil Nadu,13.096769,80.31204,102535,158,Yes,90
1470,2025-10-02,Pune,Maharashtra,18.581222,73.917163,188483,442,No,76
1471,2025-08-31,Lucknow,Uttar Pradesh,26.772695,80.910266,125420,461,Yes,65
1472,2025-12-20,Delhi,Delhi,28.571913,77.24832,190815,431,Yes,61
1473,2025-06-09,Pune,Maharashtra,18.485255,73.855359,415000,150,Yes,48
1474,2025-08-15,Pune,Maharashtra,18.564245,73.828039,432100,476,Yes,52
1475,2025-04-19,Ahmedabad,Gujarat,23.088649,72.556547,303996,578,No,92
1476,2025-09-21,Bengaluru,Karnataka,13.018238,77.525099,422018,568,No,48
1477,2025-10-19,Jaipur,Rajasthan,26.837032,75.738142,486695,255,Yes,55
1478,2025-08-22,Bengaluru,Karnataka,12.899689,77.57226,154390,330,No,92
1479,2025-09-16,Ahmedabad,Gujarat,23.006011,72.639092,407131,81,Yes,63
1480,2025-11-01,Ahmedabad,Gujarat,23.013877,72.645083,298817,408,No,50
1481,2025-12-19,Pune,Maharashtra,18.454863,73.781092,76031,216,Yes,94
1482,2025-11-28,Mumbai,Maharashtra,19.032018,72.830777,391619,469,Yes,95
1483,2025-08-31,Bengaluru,Karnataka,13.037442,77.618179,365171,58,Yes,56
1484,2025-06-06,Lucknow,Uttar Pradesh,26.880738,80.979699,194377,483,No,94
1485,2025-08-24,Delhi,Delhi,28.57422,77.203672,405045,583,No,77
1486,2025-01-04,Hyderabad,Telangana,17.386842,78.512677,492123,433,No,59
1487,2025-09-04,Hyderabad,Telangana,17.315214,78.564838,385856,382,No,56
1488,2025-04-07,Pune,Maharashtra,18.464389,73.899176,79766,463,No,83
1489,2025-01-14,Chennai,Tamil Nadu,13.107564,80.350295,186014,478,No,64
1490,2025-10-26,Bengaluru,Karnataka,13.004891,77.606127,149570,401,Yes,83
1491,2025-11-23,Jaipur,Rajasthan,26.957984,75.852344,402252,417,No,94
1492,2025-12-03,Chennai,Tamil Nadu,13.142939,80.219682,101172,532,Yes,87
1493,2025-10-14,Pune,Maharashtra,18.562467,73.805991,406365,393,Yes,54
1494,2025-04-25,Delhi,Delhi,28.652974,77.178134,463186,389,No,56
1495,2025-05-31,Lucknow,Uttar Pradesh,26.840902,80.885045,78142,122,No,96
1496,2025-09-14,Mumbai,Maharashtra,19.015171,72.906612,327787,355,No,43
1497,2025-03-12,Chennai,Tamil Nadu,13.161476,80.245527,348531,518,Yes,60
1498,2025-02-11,Chennai,Tamil Nadu,13.080713,80.291665,142706,370,Yes,40
1499,2025-05-21,Ahmedabad,Gujarat,22.976001,72.615167,352136,212,No,90
1500,2025-03-08,Hyderabad,Telangana,17.403317,78.508058,261494,489,No,64
1501,2025-01-20,Bengaluru,Karnataka,12.977005,77.631505,57380,379,Yes,41
1502,2025-11-17,Bengaluru,Karnataka,13.008977,77.550803,230538,369,Yes,46
1503,2025-09-15,Kolkata,West Bengal,22.586787,88.310623,481931,96,No,100
1504,2025-08-22,Pune,Maharashtra,18.556853,73.872119,227122,494,Yes,61
1505,2025-07-03,Ahmedabad,Gujarat,23.062518,72.517781,475726,463,Yes,54
1506,2025-03-09,Mumbai,Maharashtra,19.02979,72.801206,314573,223,Yes,63
1507,2025-07-12,Bengaluru,Karnataka,13.031847,77.555526,330354,99,Yes,82
1508,2025-12-01,Hyderabad,Telangana,17.438779,78.414418,110707,476,No,64
1509,2025-10-08,Hyderabad,Telangana,17.345438,78.518999,157738,59,No,66
1510,2025-12-06,Hyderabad,Telangana,17.388249,78.506348,417382,190,No,93
1511,2025-09-19,Hyderabad,Telangana,17.420003,78.425538,109775,158,No,52
1512,2025-04-13,Lucknow,Uttar Pradesh,26.891173,80.99924,155734,416,No,58
1513,2025-01-21,Chennai,Tamil Nadu,13.090402,80.336357,410817,542,No,55
1514,2025-01-07,Bengaluru,Karnataka,12.999061,77.659701,487902,555,Yes,100
1515,2025-09-19,Hyderabad,Telangana,17.317008,78.522472,184161,286,No,58
1516,2025-08-26,Pune,Maharashtra,18.448413,73.906809,70680,347,No,91
1517,2025-08-07,Delhi,Delhi,28.652066,77.1442,447517,96,Yes,94
1518,2025-12-06,Chennai,Tamil Nadu,13.106252,80.243286,279488,324,Yes,63
1519,2025-04-04,Delhi,Delhi,28.552113,77.19304,289357,328,No,84
1520,2025-08-04,Ahmedabad,Gujarat,23.046315,72.618906,109274,185,Yes,100
1521,2025-02-23,Chennai,Tamil Nadu,13.069264,80.28522,470617,498,Yes,79
1522,2025-07-03,Kolkata,West Bengal,22.590417,88.421912,489634,183,No,98
1523,2025-02-27,Ahmedabad,Gujarat,23.084515,72.56191,83206,317,No,40
1524,2025-10-23,Jaipur,Rajasthan,26.948204,75.743138,401191,396,Yes,67
1525,2025-09-04,Mumbai,Maharashtra,19.05132,72.905907,251786,202,Yes,40
1526,2025-09-16,Chennai,Tamil Nadu,13.138515,80.326999,136719,126,No,60
1527,2025-06-19,Mumbai,Maharashtra,19.151223,72.805756,166762,437,No,92
1528,2025-02-10,Mumbai,Maharashtra,19.069455,72.925902,284932,140,No,68
1529,2025-03-02,Delhi,Delhi,28.690807,77.248238,59316,155,No,66
1530,2025-10-13,Bengaluru,Karnataka,12.979456,77.646745,465122,361,Yes,81
1531,2025-06-24,Ahmedabad,Gujarat,23.000635,72.500084,166873,515,No,75
1532,2025-11-04,Lucknow,Uttar Pradesh,26.842401,80.971347,425344,513,Yes,46
1533,2025-01-02,Mumbai,Maharashtra,19.050617,72.930481,469384,348,No,84
1534,2025-01-24,Hyderabad,Telangana,17.4485,78.485488,480880,469,Yes,56
1535,2025-04-11,Lucknow,Uttar Pradesh,26.796707,81.015035,255990,270,No,92
1536,2025-06-23,Mumbai,Maharashtra,19.013243,72.864015,382000,176,No,69
1537,2025-09-16,Lucknow,Uttar Pradesh,26.788242,80.946013,328063,99,No,93
1538,2025-09-05,Lucknow,Uttar Pradesh,26.914599,80.991173,142905,227,Yes,46
1539,2025-12-03,Kolkata,West Bengal,22.588687,88.425131,314298,443,No,78
1540,2025-05-21,Mumbai,Maharashtra,19.059659,72.852557,204231,513,Yes,48
1541,2025-11-05,Kolkata,West Bengal,22.604602,88.403648,206716,371,Yes,52
1542,2025-11-16,Mumbai,Maharashtra,19.110302,72.907558,402517,185,Yes,72
1543,2025-12-22,Jaipur,Rajasthan,26.9343,75.820956,448865,410,No,77
1544,2025-12-08,Lucknow,Uttar Pradesh,26.88032,80.974079,491130,596,No,96
1545,2025-01-07,Kolkata,West Bengal,22.576237,88.287944,126193,104,Yes,52
1546,2025-03-24,Pune,Maharashtra,18.597765,73.886042,126770,113,No,53
1547,2025-01-17,Jaipur,Rajasthan,26.889789,75.779715,373018,279,No,55
1548,2025-12-23,Jaipur,Rajasthan,26.878422,75.813619,250059,446,No,90
1549,2025-10-10,Delhi,Delhi,28.542508,77.247987,156476,503,Yes,98
1550,2025-10-29,Delhi,Delhi,28.621358,77.225542,456924,248,No,68
1551,2025-12-16,Chennai,Tamil Nadu,13.014615,80.344696,435393,576,Yes,64
1552,2025-08-08,Bengaluru,Karnataka,12.936258,77.556878,134373,311,Yes,61
1553,2025-12-30,Ahmedabad,Gujarat,23.092499,72.49779,219151,102,No,71
1554,2025-10-09,Lucknow,Uttar Pradesh,26.823994,80.991645,216649,588,Yes,51
1555,2025-02-04,Jaipur,Rajasthan,26.958201,75.732799,334730,599,No,45
1556,2025-04-24,Delhi,Delhi,28.675243,77.235134,223574,419,No,53
1557,2025-09-29,Lucknow,Uttar Pradesh,26.842677,80.956014,444334,59,Yes,82
1558,2025-08-17,Delhi,Delhi,28.572356,77.231762,375651,299,Yes,83
1559,2025-07-15,Delhi,Delhi,28.680449,77.280198,252310,312,No,41
1560,2025-07-11,Jaipur,Rajasthan,26.914689,75.788698,305225,94,No,97
1561,2025-06-14,Mumbai,Maharashtra,19.078223,72.949414,137763,600,Yes,80
1562,2025-04-18,Hyderabad,Telangana,17.412254,78.530473,409349,484,Yes,53
1563,2025-12-26,Jaipur,Rajasthan,26.972982,75.82592,278189,123,Yes,41
1564,2025-06-19,Ahmedabad,Gujarat,22.948562,72.50312,143319,307,Yes,76
1565,2025-05-13,Mumbai,Maharashtra,19.061221,72.86988,262047,493,No,41
1566,2025-12-11,Kolkata,West Bengal,22.511529,88.284844,427637,114,Yes,84
1567,2025-07-03,Hyderabad,Telangana,17.453488,78.423682,462557,358,Yes,58
1568,2025-07-15,Ahmedabad,Gujarat,23.005718,72.597116,298506,210,Yes,48
1569,2025-10-07,Kolkata,West Bengal,22.539797,88.385347,206267,432,Yes,75
1570,2025-03-14,Jaipur,Rajasthan,26.852118,75.708105,362818,453,Yes,59
1571,2025-06-26,Mumbai,Maharashtra,19.029878,72.9426,496409,574,Yes,50
1572,2025-04-24,Chennai,Tamil Nadu,13.101402,80.231139,110095,235,Yes,94
1573,2025-08-25,Jaipur,Rajasthan,26.935548,75.719003,402156,118,No,46
1574,2025-10-25,Mumbai,Maharashtra,19.07395,72.850636,117221,290,Yes,58
1575,2025-02-05,Lucknow,Uttar Pradesh,26.910719,80.917046,286268,386,No,84
1576,2025-03-20,Lucknow,Uttar Pradesh,26.857188,80.924519,215849,488,Yes,40
1577,2025-05-07,Delhi,Delhi,28.659606,77.242952,385983,496,No,93
1578,2025-03-10,Delhi,Delhi,28.642633,77.18205,301634,523,No,62
1579,2025-09-07,Pune,Maharashtra,18.528667,73.804823,368047,133,No,94
1580,2025-10-03,Chennai,Tamil Nadu,13.034129,80.308067,378528,128,Yes,97
1581,2025-09-17,Bengaluru,Karnataka,12.99266,77.644623,353510,464,Yes,98
1582,2025-10-10,Bengaluru,Karnataka,12.933299,77.657638,332946,533,Yes,63
1583,2025-04-25,Kolkata,West Bengal,22.63523,88.378236,499400,347,Yes,69
1584,2025-09-19,Jaipur,Rajasthan,26.846889,75.765518,55553,294,Yes,88
1585,2025-03-13,Jaipur,Rajasthan,26.903795,75.735963,346648,199,No,100
1586,2025-01-21,Delhi,Delhi,28.568911,77.207023,82957,320,No,54
1587,2025-12-09,Bengaluru,Karnataka,12.924684,77.659836,239399,447,No,98
1588,2025-01-24,Ahmedabad,Gujarat,22.948885,72.595164,104119,583,No,93
1589,2025-10-24,Pune,Maharashtra,18.527496,73.804516,392714,437,No,77
1590,2025-09-22,Hyderabad,Telangana,17.345254,78.562328,166863,578,No,62
1591,2025-09-07,Delhi,Delhi,28.660725,77.270948,53459,563,Yes,68
1592,2025-04-28,Chennai,Tamil Nadu,13.015034,80.293656,160895,203,Yes,50
1593,2025-11-05,Delhi,Delhi,28.648668,77.147933,170767,474,No,86
1594,2025-09-04,Hyderabad,Telangana,17.413037,78.483343,359744,215,No,41
1595,2025-01-23,Mumbai,Maharashtra,19.016462,72.892476,120634,574,Yes,97
1596,2025-03-17,Lucknow,Uttar Pradesh,26.775646,80.907522,144391,579,No,78
1597,2025-11-23,Lucknow,Uttar Pradesh,26.769679,80.981328,396944,340,Yes,53
1598,2025-11-07,Ahmedabad,Gujarat,23.101344,72.630168,139426,274,No,78
1599,2025-10-26,Chennai,Tamil Nadu,13.133973,80.219801,395845,573,No,50
1600,2025-08-21,Delhi,Delhi,28.629345,77.140015,248291,444,Yes,46
1601,2025-04-14,Bengaluru,Karnataka,12.975234,77.660094,408805,479,Yes,78
1602,2025-04-01,Hyderabad,Telangana,17.381139,78.50506,70466,594,Yes,45
1603,2025-12-04,Ahmedabad,Gujarat,22.963353,72.587956,483859,51,No,73
1604,2025-07-09,Kolkata,West Bengal,22.632572,88.395523,274896,284,No,90
1605,2025-06-29,Kolkata,West Bengal,22.586848,88.402523,449265,150,No,48
1606,2025-09-02,Pune,Maharashtra,18.562937,73.922314,93944,340,No,56
1607,2025-01-03,Mumbai,Maharashtra,19.109464,72.924008,353031,585,Yes,73
1608,2025-07-12,Bengaluru,Karnataka,12.996327,77.624643,215623,468,No,46
1609,2025-08-07,Chennai,Tamil Nadu,13.106952,80.231281,498254,598,No,76
1610,2025-11-10,Delhi,Delhi,28.57799,77.237897,445822,258,No,75
1611,2025-09-05,Jaipur,Rajasthan,26.860995,75.796755,303629,309,No,76
1612,2025-12-28,Delhi,Delhi,28.597601,77.151091,395654,171,Yes,68
1613,2025-02-21,Chennai,Tamil Nadu,13.037013,80.25479,227438,103,Yes,64
1614,2025-02-16,Bengaluru,Karnataka,13.023321,77.590067,364701,495,Yes,44
1615,2025-04-24,Pune,Maharashtra,18.499734,73.874145,429843,443,No,79
1616,2025-05-27,Jaipur,Rajasthan,26.946257,75.802896,455593,229,No,68
1617,2025-04-14,Bengaluru,Karnataka,13.027691,77.663521,321661,342,Yes,42
1618,2025-09-19,Lucknow,Uttar Pradesh,26.84923,80.903267,138857,86,No,55
